#--- Experiment --------------------------------------------------------------------------
#bap_background2_12jun2023
#
#--- System ------------------------------------------------------------------------------
#Data from PyroScience Workbench V1.4.7.2305   www.pyroscience.com
#DESKTOP-O4BG9M2
#--- Instrument --------------------------------------------------------------------------
#Device: FireSting-O2 [A] FSO2-C4 SN:247475085D64A6AC Firmware:4.11 Build:001
#--- Channel -----------------------------------------------------------------------------
#Channel [A Ch.1] - Oxygen Sensor - SD7-543-215 
#--- Settings & Calibration --------------------------------------------------------------
#Settings:	Duration	Intensity	Amp	Frequency (Hz)	Crc Enable	Write Lock	Autom. Flash Duration	Autom. Amp Level	Broadcast Interval (ms)	Broadcast Enabled Sensors	Broadcast Options	Analyte	Fiber Type	Fiber Length (mm)	Radio Temp	Temperature (°C)	Opt. Temp. Chan.	Radio Pressure	Pressure (mbar)	Salinity (g/l)
#	16 ms	30% (D)	10M (400x)	4000	FALSE	FALSE	TRUE	TRUE	0	47	0	oxygen	1 mm	0	External Temperature Sensor	20.000000	1	Internal Pressure Sensor	1013.000000	27.250000
#Calibration:	lastCal1	lastCal2	dphi 100% (°)	dphi 0% (°)	f	m	F(Hz)	tt(%/K)	kt(%/K)	Background Amplitude (mV)	Background dphi (°)	mt(1/K)	Tofs(K)	Ksv (1/mbar)	Method	Air Pressure (mbar)	Temperature (°C)	Humidity (%RH)	Temperature (°C) at 0%	Partial Volume of Oxygen (%O2)
#	2023-06-12	2001-01-01	23.343134	54.300000	0.804000	0.122000	4000	-0.056000	0.969000	0.577000	0.000000	-0.000303	0.000000	0.000000	fixed f	1027.526978	17.050200	100.000000	20.000000	20.950000
#--- Temperature Compensation Channel ----------------------------------------------------
#Compensation Channel [A T1] - PT100 Temperature Sensor - Calibration offset = 0.00°C
#Settings: n/a
#Calibration: n/a
#--- Pressure Compensation Channel -------------------------------------------------------
#Compensation Channel [A P1] - Internal Pressure Sensor
#Settings: n/a
#Calibration: n/a
#--- Measurement Data --------------------------------------------------------------------
Date [A Ch.1 Main]	Time [A Ch.1 Main]	 dt (s) [A Ch.1 Main]	Oxygen (mg/L) [A Ch.1 Main]	dphi (°) [A Ch.1 Main]	Signal Intensity (mV) [A Ch.1 Main]	Ambient Light (mV) [A Ch.1 Main]	Status [A Ch.1 Main]	Date [A Ch.1 CompT]	Time [A Ch.1 CompT]	 dt (s) [A Ch.1 CompT]	Sample Temp. (°C) [A Ch.1 CompT]	Status [A Ch.1 CompT]	Date [A Ch.1 CompP]	Time [A Ch.1 CompP]	 dt (s) [A Ch.1 CompP]	Pressure (mbar) [A Ch.1 CompP]	Status [A Ch.1 CompP]
12-06-2023	09:04:26.269	3743.859	7.186	25.034	682	0	OK	12-06-2023	09:04:26.269	3743.859	17.197	OK	12-06-2023	09:04:26.269	3743.859	1027	OK
12-06-2023	09:05:26.269	3803.859	7.186	25.035	689	-1	OK	12-06-2023	09:05:26.269	3803.859	17.198	OK	12-06-2023	09:05:26.269	3803.859	1027	OK
12-06-2023	09:06:26.274	3863.865	7.186	25.033	696	0	OK	12-06-2023	09:06:26.274	3863.865	17.200	OK	12-06-2023	09:06:26.274	3863.865	1027	OK
12-06-2023	09:07:26.270	3923.861	7.185	25.035	703	0	OK	12-06-2023	09:07:26.270	3923.861	17.202	OK	12-06-2023	09:07:26.270	3923.861	1027	OK
12-06-2023	09:08:26.271	3983.862	7.192	25.022	711	0	OK	12-06-2023	09:08:26.271	3983.862	17.205	OK	12-06-2023	09:08:26.271	3983.862	1027	OK
12-06-2023	09:09:26.270	4043.860	7.181	25.039	719	0	OK	12-06-2023	09:09:26.270	4043.860	17.208	OK	12-06-2023	09:09:26.270	4043.860	1027	OK
12-06-2023	09:10:26.272	4103.863	7.191	25.022	728	0	OK	12-06-2023	09:10:26.272	4103.863	17.208	OK	12-06-2023	09:10:26.272	4103.863	1027	OK
12-06-2023	09:11:26.273	4163.864	7.191	25.021	738	0	OK	12-06-2023	09:11:26.273	4163.864	17.213	OK	12-06-2023	09:11:26.273	4163.864	1027	OK
12-06-2023	09:12:26.271	4223.862	7.193	25.017	747	0	OK	12-06-2023	09:12:26.271	4223.862	17.216	OK	12-06-2023	09:12:26.271	4223.862	1027	OK
12-06-2023	09:13:26.272	4283.863	7.190	25.023	757	0	OK	12-06-2023	09:13:26.272	4283.863	17.213	OK	12-06-2023	09:13:26.272	4283.863	1027	OK
12-06-2023	09:14:26.273	4343.863	7.189	25.022	766	0	OK	12-06-2023	09:14:26.273	4343.863	17.219	OK	12-06-2023	09:14:26.273	4343.863	1027	OK
12-06-2023	09:15:26.166	4403.756	7.191	25.018	775	0	OK	12-06-2023	09:15:26.166	4403.756	17.223	OK	12-06-2023	09:15:26.166	4403.756	1027	OK
12-06-2023	09:16:26.379	4463.969	7.190	25.018	784	0	OK	12-06-2023	09:16:26.379	4463.969	17.224	OK	12-06-2023	09:16:26.379	4463.969	1027	OK
12-06-2023	09:17:26.378	4523.968	7.194	25.010	793	0	OK	12-06-2023	09:17:26.378	4523.968	17.230	OK	12-06-2023	09:17:26.378	4523.968	1027	OK
12-06-2023	09:18:26.273	4583.864	7.198	25.004	800	0	OK	12-06-2023	09:18:26.273	4583.864	17.228	OK	12-06-2023	09:18:26.273	4583.864	1027	OK
12-06-2023	09:19:26.165	4643.756	7.190	25.016	809	0	OK	12-06-2023	09:19:26.165	4643.756	17.229	OK	12-06-2023	09:19:26.165	4643.756	1027	OK
12-06-2023	09:20:26.271	4703.861	7.192	25.011	817	0	OK	12-06-2023	09:20:26.271	4703.861	17.234	OK	12-06-2023	09:20:26.271	4703.861	1027	OK
12-06-2023	09:21:26.167	4763.758	7.201	24.996	824	0	OK	12-06-2023	09:21:26.167	4763.758	17.236	OK	12-06-2023	09:21:26.167	4763.758	1027	OK
12-06-2023	09:22:26.167	4823.757	7.196	25.004	832	0	OK	12-06-2023	09:22:26.167	4823.757	17.234	OK	12-06-2023	09:22:26.167	4823.757	1027	OK
